id,Statement,Image,Web,Category,Date,Label
13877,Centre‰Ûªs final stimulus package likely in Sept-Oct: Gurumurthy,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1057172467.jpeg,TRIBUNEINDIA,GOVERNMENT,Jun-20,TRUE
13878,Can‰Ûªt award death penalty retrospectively for crime committed prior to provision in law: SC,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_52731108.jpg,TRIBUNEINDIA,VIOLENCE,Jun-20,TRUE
13879,"PIL alleges bias against people with mental illness in insurance coverage; SC issues notice to Centre, IRDA",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1342912554.jpg,TRIBUNEINDIA,VIOLENCE,Jun-20,TRUE
13880,MEA fears more attacks on Islamabad mission staffers,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_2027993089.jpeg,TRIBUNEINDIA,TERROR,Jun-20,TRUE
13881,Galwan valley clash: Suryapet cries for its martyred son,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_835053608.jpeg,TRIBUNEINDIA,COVID-19,Jun-20,TRUE
13882,Face-off result of Chinese unilateral attempts to change status quo at LAC: MEA,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_73182814.jpeg,TRIBUNEINDIA,TERROR,Jun-20,TRUE
13883,Prayagraj SSP probing teacher recruitment fraud transferred,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_476443472.jpg,TRIBUNEINDIA,VIOLENCE,Jun-20,TRUE
13884,India‰Ûªs borders will remain intact under Modi‰Ûªs leadership: BJP chief Nadda,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1678694674.jpg,TRIBUNEINDIA,POLITICS,Jun-20,TRUE
13885,BMC officials to be probed for ‰Û÷underreporting‰Ûª COVID deaths in Mumbai,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1985369570.JPG,TRIBUNEINDIA,VIOLENCE,Jun-20,TRUE
13886,11 accused in Palghar mob lynching case contract COVID-19,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1440442452.jpg,TRIBUNEINDIA,VIOLENCE,Jun-20,TRUE
13887,US hands over first shipment of 100 ventilators to India in COVID-19 assistance,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_108790036.jpg,TRIBUNEINDIA,COVID-19,Jun-20,TRUE
13888,Milking the Planet: How Big Dairy is heating up planet and hollowing out rural communities,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_977407550.jpg,TRIBUNEINDIA,COVID-19,Jun-20,TRUE
13889,Green shoots emerging in economy: PM Modi,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_2119020949.JPG,TRIBUNEINDIA,POLITICS,Jun-20,TRUE
13890,"Maharashtra, Gujarat, UP reach agreement with pvt sector for affordable treatment",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_620868797.JPG,TRIBUNEINDIA,COVID-19,Jun-20,TRUE
13891,The strategic importance of Galwan Valley,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1139849027.jpg,TRIBUNEINDIA,POLITICS,Jun-20,TRUE
13892,Retired Army officers describe violent face-off with Chinese troops as unusual; call for de-escalation,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1258953442.jpg,TRIBUNEINDIA,TERROR,Jun-20,TRUE
13893,Rainfall intensity over east India is likely to increase: IMD,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1307857728.jpeg,TRIBUNEINDIA,POLITICS,Jun-20,TRUE
13894,"Trafficked from Tripura, 15-year-old girl stares at bleak future",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_2043498065.jpg,TRIBUNEINDIA,GOVERNMENT,Jun-20,TRUE
13895,Sushant‰Ûªs US-based sister requests to waive-off 7-day quarantine on arrival,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_932592958.png,TRIBUNEINDIA,VIOLENCE,Jun-20,TRUE
13896,SC gives parole to Punjab businessman Jagjit Singh Chahal,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1511075551.jpg,TRIBUNEINDIA,TERROR,Jun-20,TRUE
13897,20 Indian soldiers dead in clash with China,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1282732511.jpg,TRIBUNEINDIA,TERROR,Jun-20,TRUE
13898,"After Congress, BJP shifts its MLAs to Jaipur hotel",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_521311585.JPG,TRIBUNEINDIA,ELECTION,Jun-20,TRUE
13899,Adityanath visits ailing Madhya Pradesh Governor,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1471619573.jpeg,TRIBUNEINDIA,GOVERNMENT,Jun-20,TRUE
13900,'Dabangg' director Abhinav Kashyap accuses Salman Khan and family of 'bullying',https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1486780215.jpeg,TRIBUNEINDIA,ELECTION,Jun-20,TRUE
13901,"'Unable to bear loss', Sushant Singh Rajput's sister-in-law dies in Bihar",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_952072147.JPG,TRIBUNEINDIA,VIOLENCE,Jun-20,TRUE
13902,"Rajasthan reports one coronavirus death, state's tally crosses 13,000 mark",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1395679163.JPG,TRIBUNEINDIA,COVID-19,Jun-20,TRUE
13903,BJP kicks up row saying murder convict attended Kerala CM's daughter's wedding,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1302716778.jpg,TRIBUNEINDIA,VIOLENCE,Jun-20,TRUE
13904,"Sonia Gandhi seeks rollback of fuel price hike, writes to PM",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1736202695.jpg,TRIBUNEINDIA,ELECTION,Jun-20,TRUE
13905,Delhi health minister will be tested again for COVID-19 tomorrow: Official,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_69170796.jpg,TRIBUNEINDIA,COVID-19,Jun-20,TRUE
13906,India pledges to construct sanitation facility at Nepal's iconic Pashupatinath Temple,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_630570092.jpg,TRIBUNEINDIA,POLITICS,Jun-20,TRUE
13907,"10,667 new cases take India's corona tally to 3.43 lakh",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_448254166.jpg,TRIBUNEINDIA,COVID-19,Jun-20,TRUE
13908,Trams back on tracks in Kolkata,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1207328032.jpg,TRIBUNEINDIA,GOVERNMENT,Jun-20,TRUE
13909,Will ensure Indians abroad aren‰Ûªt sent back in haste: MEA,https://cmsimages.tribuneindia.com/gallary_content/2020/6/Desk/2020_6$smallthumbimg_1097587096.jpg,TRIBUNEINDIA,POLITICS,Jun-20,TRUE
13910,Supreme Court stays disbursal of relief in Vizag gas leak case,https://cmsimages.tribuneindia.com/gallary_content/2020/6/Desk/2020_6$smallthumbimg_1796527502.jpg,TRIBUNEINDIA,VIOLENCE,Jun-20,TRUE
13911,"As Covid crisis grows, PM to interact with CMs over 2 days",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1101593060.jpg,TRIBUNEINDIA,COVID-19,Jun-20,TRUE
13912,11K-plus surge for 3rd day; cure rate 51.08%,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_767805151.jpg,TRIBUNEINDIA,COVID-19,Jun-20,TRUE
13913,Mumbai cops to probe Sushant‰Ûªs clinical depression angle,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1278258996.jpg,TRIBUNEINDIA,VIOLENCE,Jun-20,TRUE
13914,Join hands to fight virus: Shah to parties,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1608404905.jpg,TRIBUNEINDIA,ELECTION,Jun-20,TRUE
13915,"Deep ties with Nepal, will sort out row with dialogue: Rajnath",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1884362181.jpg,TRIBUNEINDIA,POLITICS,Jun-20,TRUE
13916,"India, Pak in another diplomatic row",https://cmsimages.tribuneindia.com/gallary_content/2020/6/Desk/2020_6$smallthumbimg_819142440.jpeg,TRIBUNEINDIA,POLITICS,Jun-20,TRUE
13917,COVID-19: Death toll reaches 301 with nine more fatalities in Rajasthan,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_32596577.jpg,TRIBUNEINDIA,COVID-19,Jun-20,TRUE
13918,Average temperature over India projected to rise by 4.4 degrees Celsius: Govt report on impact of climate change in country,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1574012910.jpg,TRIBUNEINDIA,COVID-19,Jun-20,TRUE
13919,Work with pvt sector to reach reasonable COVID management rates: Centre to states,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1446110810.JPG,TRIBUNEINDIA,COVID-19,Jun-20,TRUE
13920,"Deferred due to COVID-19, polls to nine Bihar Legislative Council seats now on July 6",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_224724738.jpg,TRIBUNEINDIA,ELECTION,Jun-20,TRUE
13921,No sale & registration of BS-IV vehicle permitted in country: SC,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1483270162.jpg,TRIBUNEINDIA,TERROR,Jun-20,TRUE
13922,Telangana emerges as ‰Û÷rice bowl‰Ûª of India,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1345276546.jpg,TRIBUNEINDIA,TERROR,Jun-20,TRUE
13923,SC issues notice to Centre on plea against change in PCPNDT Act,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1473873473.jpg,TRIBUNEINDIA,TERROR,Jun-20,TRUE
13924,SC stays disbursal of compensation; asks AP HC to decide petitions,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1267436235.jpg,TRIBUNEINDIA,TERROR,Jun-20,TRUE
13925,"Maharashtra: Classes for students of IX, X, XII to begin from July 1",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1696682277.JPG,TRIBUNEINDIA,GOVERNMENT,Jun-20,TRUE
13926,Staff at Uttar Pradesh Chief Minister Helpline test positive,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_261204457.JPG,TRIBUNEINDIA,COVID-19,Jun-20,TRUE
13927,"India acts tough with Nepal, asks it to create conditions for talks",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1919127981.jpg,TRIBUNEINDIA,GOVERNMENT,Jun-20,TRUE
13928,"On RSS-affiliated industry body's complaint, FM Sitharaman reviews COVID-19 package",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1839705612.jpg,TRIBUNEINDIA,COVID-19,Jun-20,TRUE
13929,Telangana caps testing and treatment price for COVID-19,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_698664468.JPG,TRIBUNEINDIA,COVID-19,Jun-20,TRUE
13930,70-yr-old woman drags mother on cot to bank to withdraw pension in Odisha,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1303549871.jpg,TRIBUNEINDIA,GOVERNMENT,Jun-20,TRUE
13931,"Decorated with Maha Vir Chakra in 1971, Lt Gen Raj Mohan Vohra succumbs to COVID-19",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_580558145.png,TRIBUNEINDIA,ELECTION,Jun-20,TRUE
13932,Govt data-mapping skills of returnees: Jaishankar,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_814572139.jpg,TRIBUNEINDIA,COVID-19,Jun-20,TRUE
13933,"Odisha man kills woman for 'practising witchcraft', walks 13 km with severed head",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1428247262.jpg,TRIBUNEINDIA,TERROR,Jun-20,TRUE
13934,15 aftershocks in Gujarat‰Ûªs Kutch district after earthquake,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1755020936.jpg,TRIBUNEINDIA,TERROR,Jun-20,TRUE
13935,Roof insulation for COVID-19 coaches in high temperature areas: Railways,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1785608863.jpg,TRIBUNEINDIA,GOVERNMENT,Jun-20,TRUE
13936,"At 11GB data per user a month, 90% Indians binge on streaming",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_453514466.jpg,TRIBUNEINDIA,COVID-19,Jun-20,TRUE
13937,Bank employees upset after being kept out of Mumbai local trains,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_712624650.jpg,TRIBUNEINDIA,GOVERNMENT,Jun-20,TRUE
13938,"States advised to encourage agroforestry in contract farming on lines of crops right from pre-planting, planting and harvest",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1445164161.jpg,TRIBUNEINDIA,ELECTION,Jun-20,TRUE
13939,"Kolkata man orders copy of 'Communist Manifesto' online, gets 'Bhagavad Gita' instead",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1517320863.jpg,TRIBUNEINDIA,VIOLENCE,Jun-20,TRUE
13940,FIR against Congress leader Digvijaya Singh for tweeting ‰Û÷edited‰Ûª video of CM Shivraj Chouhan,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_2147166603.jpg,TRIBUNEINDIA,ELECTION,Jun-20,TRUE
13941,"Covid-19 crisis: PM Modi to interact with CMs on Tuesday, Wednesday",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1350640218.JPG,TRIBUNEINDIA,POLITICS,Jun-20,TRUE
13942,Arrogance more dangerous than ignorance: Rahul Gandhi quotes Einstein to take swipe at govt,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_85482510.JPG,TRIBUNEINDIA,ELECTION,Jun-20,TRUE
13943,No plan for another lockdown in Delhi: Kejriwal,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_100415781.JPG,TRIBUNEINDIA,GOVERNMENT,Jun-20,TRUE
13944,"Monsoon may arrive in Delhi, Punjab, HP by June 25-26",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_102973002.jpg,TRIBUNEINDIA,COVID-19,Jun-20,TRUE
13945,"Man throws off 2 children from 4th floor in Kolkata, 1 dies",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_172019669.jpg,TRIBUNEINDIA,VIOLENCE,Jun-20,TRUE
13946,Two elephants found dead inside reserve forest area in Odisha‰Ûªs Koenjhar district,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1070906902.JPG,TRIBUNEINDIA,TERROR,Jun-20,TRUE
13947,Case against National Highways Authority of India after accident on potholed road,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1292628764.jpg,TRIBUNEINDIA,VIOLENCE,Jun-20,TRUE
13948,Sushant Singh Rajput was under depression: Police,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1333465839.png,TRIBUNEINDIA,VIOLENCE,Jun-20,TRUE
13949,"Two killed, one injured in bear attack in Odisha",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_63051785.jpg,TRIBUNEINDIA,TERROR,Jun-20,TRUE
13950,Sushant Singh Rajput cremated in presence of family and close friends,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_926323879.JPG,TRIBUNEINDIA,VIOLENCE,Jun-20,TRUE
13951,Indo-Nepal ties are not ordinary; no power in world can break them: Rajnath,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_572385510.jpg,TRIBUNEINDIA,POLITICS,Jun-20,TRUE
13952,"World Elder Abuse Awareness Day: Senior citizens recall abuse, torture by families",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_134134577.jpeg,TRIBUNEINDIA,POLITICS,Jun-20,TRUE
13953,We will have to increase Covid-19 testing in Delhi by adopting new solutions: Amit Shah at all-party meet,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_715598068.jpg,TRIBUNEINDIA,COVID-19,Jun-20,TRUE
13954,2 High Commission staffers released in Islamabad after India lodges protest over reported arrest,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_281954852.jpg,TRIBUNEINDIA,TERROR,Jun-20,TRUE
13955,"11,502 more Covid-19 cases, 325 deaths in India",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1423835373.JPG,TRIBUNEINDIA,COVID-19,Jun-20,TRUE
13956,China turned down proposal to demarcate LAC for 174 yrs,https://cmsimages.tribuneindia.com/gallary_content/2020/6/Desk/2020_6$smallthumbimg_68785303.jpeg,TRIBUNEINDIA,TERROR,Jun-20,TRUE
13957,Sushant Singh Rajput planned to get married in November?,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1677330891.JPG,TRIBUNEINDIA,VIOLENCE,Jun-20,TRUE
13958,"Maharashtra COVID-cases spike by 3,390 to 1,07,958",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1488503843.JPG,TRIBUNEINDIA,COVID-19,Jun-20,TRUE
13959,Monsoon progress likely to slow this week: IMD,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_977645770.JPG,TRIBUNEINDIA,POLITICS,Jun-20,TRUE
13960,IIT Kharagpur asks faculty not to write on topics critical of govt,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_195608096.jpg,TRIBUNEINDIA,POLITICS,Jun-20,TRUE
13961,23 journalists test COVID-19 positive in Hyderabad in a day,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1494153434.JPG,TRIBUNEINDIA,COVID-19,Jun-20,TRUE
13962,"Earthquake of 5.3 magnitude, aftershock shake parts of Gujarat",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1085283784.jpg,TRIBUNEINDIA,GOVERNMENT,Jun-20,TRUE
13963,Railways deploys 204 isolation coaches in 4 states; 54 in Delhi to boost COVID-19 capacity,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_987865219.jpg,TRIBUNEINDIA,COVID-19,Jun-20,TRUE
13964,"57 overseas Tablighis convicted, sentences set off and freed",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_252908967.jpg,TRIBUNEINDIA,TERROR,Jun-20,TRUE
13965,"Man held for kidnapping, killing 7-year-old girl; body found",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1131348837.jpg,TRIBUNEINDIA,GOVERNMENT,Jun-20,TRUE
13966,DGCA issues draft guidelines for setting up schools for drone operators,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1926317460.jpg,TRIBUNEINDIA,TERROR,Jun-20,TRUE
13967,COVID-19: MP temple installs sensor bell to avoid touch,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1095419621.JPG,TRIBUNEINDIA,POLITICS,Jun-20,TRUE
13968,Telangana Finance Minister goes into quarantine after assistant tests positive for coronavirus,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1969756893.JPG,TRIBUNEINDIA,COVID-19,Jun-20,TRUE
13969,Nepal‰Ûªs upper house endorses proposal to consider amendment to update new political map,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1333542343.JPG,TRIBUNEINDIA,POLITICS,Jun-20,TRUE
13970,‰Û÷Anamika Shukla‰Ûª case assigned to UP STF for probe,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_955006792.jpg,TRIBUNEINDIA,VIOLENCE,Jun-20,TRUE
13971,Father's condition deteriorates after news of Sushant Singh Rajput's death,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_194824571.jpeg,TRIBUNEINDIA,VIOLENCE,Jun-20,TRUE
13972,"COVID-19 peak in India may arrive mid-Nov, paucity of ICU beds, ventilators likely: ICMR Study",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_137679103.JPG,TRIBUNEINDIA,COVID-19,Jun-20,TRUE
13973,Gone too soon: PM Modi on Sushant Singh Rajput's death,https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_984473843.jpeg,TRIBUNEINDIA,VIOLENCE,Jun-20,TRUE
